title,category,publish-date,abstract,first-keyword,second-keyword,third-keyword,fourth-keyword,fifth-keyword,sixth-keyword,seventh-keyword,eighth-keyword,language,author,affiliation
Newcomers Withdrawal in Open Source Software Projects: Analysis of Hadoop Common Project,Anais,2012,"Comunidades de produção coletiva, como as que
mantêm projetos de software livre, demandam a colaboração
de voluntários e necessitam de novatos para sua continuidade.
Os novatos enfrentam dificuldades e obstáculos ao iniciar sua
interação em um projeto, resultando em uma grande
desistência e consequente baixa taxa de retenção. Este trabalho
apresenta uma análise da desistência de novatos, observando se
a ausência de resposta, respostas que não os ajudam ou o autor
das respostas, impactam nessa desistência.
Foram coletados cinco anos de comunicação da lista de e-mails de
desenvolvedores e de discussões do gerenciador de tarefas (Jira)
do comunicação projeto Hadoop Common. Observamos a
dos usuários, identificamos os novatos e
classificamos o conteúdo das perguntas e respostas.
Verificamos que menos de 20% dos novatos que ingressaram
continuaram contribuindo no projeto. Há indícios de que a
desistência é influenciada pelos autores das respostas e o pelo
tipo de resposta recebida. Entretanto, a ausência de resposta
não mostrou ser fator relevante na desistência dos novatos no
projeto.",Comunicação,Colaboração,Software livre,Evasão,,,,,Português,igor s. wiese,UTFPR
Newcomers Withdrawal in Open Source Software Projects: Analysis of Hadoop Common Project,Anais,2012,"Comunidades de produção coletiva, como as que
mantêm projetos de software livre, demandam a colaboração
de voluntários e necessitam de novatos para sua continuidade.
Os novatos enfrentam dificuldades e obstáculos ao iniciar sua
interação em um projeto, resultando em uma grande
desistência e consequente baixa taxa de retenção. Este trabalho
apresenta uma análise da desistência de novatos, observando se
a ausência de resposta, respostas que não os ajudam ou o autor
das respostas, impactam nessa desistência.
Foram coletados cinco anos de comunicação da lista de e-mails de
desenvolvedores e de discussões do gerenciador de tarefas (Jira)
do comunicação projeto Hadoop Common. Observamos a
dos usuários, identificamos os novatos e
classificamos o conteúdo das perguntas e respostas.
Verificamos que menos de 20% dos novatos que ingressaram
continuaram contribuindo no projeto. Há indícios de que a
desistência é influenciada pelos autores das respostas e o pelo
tipo de resposta recebida. Entretanto, a ausência de resposta
não mostrou ser fator relevante na desistência dos novatos no
projeto.",Comunicação,Colaboração,Software livre,Evasão,,,,,Português,ana p. chaves,UTFPR
Newcomers Withdrawal in Open Source Software Projects: Analysis of Hadoop Common Project,Anais,2012,"Comunidades de produção coletiva, como as que
mantêm projetos de software livre, demandam a colaboração
de voluntários e necessitam de novatos para sua continuidade.
Os novatos enfrentam dificuldades e obstáculos ao iniciar sua
interação em um projeto, resultando em uma grande
desistência e consequente baixa taxa de retenção. Este trabalho
apresenta uma análise da desistência de novatos, observando se
a ausência de resposta, respostas que não os ajudam ou o autor
das respostas, impactam nessa desistência.
Foram coletados cinco anos de comunicação da lista de e-mails de
desenvolvedores e de discussões do gerenciador de tarefas (Jira)
do comunicação projeto Hadoop Common. Observamos a
dos usuários, identificamos os novatos e
classificamos o conteúdo das perguntas e respostas.
Verificamos que menos de 20% dos novatos que ingressaram
continuaram contribuindo no projeto. Há indícios de que a
desistência é influenciada pelos autores das respostas e o pelo
tipo de resposta recebida. Entretanto, a ausência de resposta
não mostrou ser fator relevante na desistência dos novatos no
projeto.",Comunicação,Colaboração,Software livre,Evasão,,,,,Português,marco a. gerosa,USP
Predição da Participação de Desenvolvedores em Tarefas em Projetos de Software Livre,Anais,2012,"Developers of distributed open source projects use
management and issues tracking tool to communicate. These
tools provide a large volume of unstructured information that
makes the triage of issues difficult, increasing developers’
overhead. This problem is common to online communities
based on volunteer participation. This paper shows the
importance of the content of comments in an open source
project to build a classifier to predict the participation for a
developer in an issue. To design this prediction model, we used
two machine learning algorithms called Naive Bayes and J48.
We used the data of three Apache Hadoop subprojects to
evaluate the use of the algorithms. By applying our approach
to the most active developers of these subprojects we have
achieved an accuracy ranging from 79% to 96%. The results
indicate that the content of comments in issues of open source
projects is a relevant factor to build a classifier of issues for
developers.",Content analysis,Prediction model,Issue tracking classifier,Machine learning,,,,,Português,andre l. schwerz,UTFPR
Predição da Participação de Desenvolvedores em Tarefas em Projetos de Software Livre,Anais,2012,"Developers of distributed open source projects use
management and issues tracking tool to communicate. These
tools provide a large volume of unstructured information that
makes the triage of issues difficult, increasing developers’
overhead. This problem is common to online communities
based on volunteer participation. This paper shows the
importance of the content of comments in an open source
project to build a classifier to predict the participation for a
developer in an issue. To design this prediction model, we used
two machine learning algorithms called Naive Bayes and J48.
We used the data of three Apache Hadoop subprojects to
evaluate the use of the algorithms. By applying our approach
to the most active developers of these subprojects we have
achieved an accuracy ranging from 79% to 96%. The results
indicate that the content of comments in issues of open source
projects is a relevant factor to build a classifier of issues for
developers.",Content analysis,Prediction model,Issue tracking classifier,Machine learning,,,,,Português,rafael liberato,UTFPR
Predição da Participação de Desenvolvedores em Tarefas em Projetos de Software Livre,Anais,2012,"Developers of distributed open source projects use
management and issues tracking tool to communicate. These
tools provide a large volume of unstructured information that
makes the triage of issues difficult, increasing developers’
overhead. This problem is common to online communities
based on volunteer participation. This paper shows the
importance of the content of comments in an open source
project to build a classifier to predict the participation for a
developer in an issue. To design this prediction model, we used
two machine learning algorithms called Naive Bayes and J48.
We used the data of three Apache Hadoop subprojects to
evaluate the use of the algorithms. By applying our approach
to the most active developers of these subprojects we have
achieved an accuracy ranging from 79% to 96%. The results
indicate that the content of comments in issues of open source
projects is a relevant factor to build a classifier of issues for
developers.",Content analysis,Prediction model,Issue tracking classifier,Machine learning,,,,,Português,igor s. wiese,UTFPR
Predição da Participação de Desenvolvedores em Tarefas em Projetos de Software Livre,Anais,2012,"Developers of distributed open source projects use
management and issues tracking tool to communicate. These
tools provide a large volume of unstructured information that
makes the triage of issues difficult, increasing developers’
overhead. This problem is common to online communities
based on volunteer participation. This paper shows the
importance of the content of comments in an open source
project to build a classifier to predict the participation for a
developer in an issue. To design this prediction model, we used
two machine learning algorithms called Naive Bayes and J48.
We used the data of three Apache Hadoop subprojects to
evaluate the use of the algorithms. By applying our approach
to the most active developers of these subprojects we have
achieved an accuracy ranging from 79% to 96%. The results
indicate that the content of comments in issues of open source
projects is a relevant factor to build a classifier of issues for
developers.",Content analysis,Prediction model,Issue tracking classifier,Machine learning,,,,,Português,igor steinmacher,UTFPR
Predição da Participação de Desenvolvedores em Tarefas em Projetos de Software Livre,Anais,2012,"Developers of distributed open source projects use
management and issues tracking tool to communicate. These
tools provide a large volume of unstructured information that
makes the triage of issues difficult, increasing developers’
overhead. This problem is common to online communities
based on volunteer participation. This paper shows the
importance of the content of comments in an open source
project to build a classifier to predict the participation for a
developer in an issue. To design this prediction model, we used
two machine learning algorithms called Naive Bayes and J48.
We used the data of three Apache Hadoop subprojects to
evaluate the use of the algorithms. By applying our approach
to the most active developers of these subprojects we have
achieved an accuracy ranging from 79% to 96%. The results
indicate that the content of comments in issues of open source
projects is a relevant factor to build a classifier of issues for
developers.",Content analysis,Prediction model,Issue tracking classifier,Machine learning,,,,,Português,marco a. gerosa,USP
Predição da Participação de Desenvolvedores em Tarefas em Projetos de Software Livre,Anais,2012,"Developers of distributed open source projects use
management and issues tracking tool to communicate. These
tools provide a large volume of unstructured information that
makes the triage of issues difficult, increasing developers’
overhead. This problem is common to online communities
based on volunteer participation. This paper shows the
importance of the content of comments in an open source
project to build a classifier to predict the participation for a
developer in an issue. To design this prediction model, we used
two machine learning algorithms called Naive Bayes and J48.
We used the data of three Apache Hadoop subprojects to
evaluate the use of the algorithms. By applying our approach
to the most active developers of these subprojects we have
achieved an accuracy ranging from 79% to 96%. The results
indicate that the content of comments in issues of open source
projects is a relevant factor to build a classifier of issues for
developers.",Content analysis,Prediction model,Issue tracking classifier,Machine learning,,,,,Português,joao e. ferreira,USP
Sanar: A Collaborative Environment to Support Knowledge Sharing with Medical Artifacts,Anais,2012,"Collaborative web environments can support
medical knowledge construction since geographically dispersed
individuals can share artifacts and build diagnoses together.
Thus, health professionals and students can exchange views and
experiences by discussing medical cases. The purpose of this
paper is to present Sanar, a collaborative web environment
where professionals and students can create discussions about
new cases or contribute to existing cases’ discussions. This
solution promotes the growth potential of the group through
individual contributions, with the aim of building the medical
case. It also allows the study of the different mechanisms of
interaction in a global context, through the potential of Web 2.0.
The Sanar prototype was developed and evaluated by doctors
living in Brazil and Spain, who indicated the usefulness of the
approach.",Biomedical Informatics,CSCW,Medicalware,Web 2.0,,,,,Inglês,albert moreira,Universidad Politécnica de Madrid
Sanar: A Collaborative Environment to Support Knowledge Sharing with Medical Artifacts,Anais,2012,"Collaborative web environments can support
medical knowledge construction since geographically dispersed
individuals can share artifacts and build diagnoses together.
Thus, health professionals and students can exchange views and
experiences by discussing medical cases. The purpose of this
paper is to present Sanar, a collaborative web environment
where professionals and students can create discussions about
new cases or contribute to existing cases’ discussions. This
solution promotes the growth potential of the group through
individual contributions, with the aim of building the medical
case. It also allows the study of the different mechanisms of
interaction in a global context, through the potential of Web 2.0.
The Sanar prototype was developed and evaluated by doctors
living in Brazil and Spain, who indicated the usefulness of the
approach.",Biomedical Informatics,CSCW,Medicalware,Web 2.0,,,,,Inglês,vaninha vieira,UFBA
Sanar: A Collaborative Environment to Support Knowledge Sharing with Medical Artifacts,Anais,2012,"Collaborative web environments can support
medical knowledge construction since geographically dispersed
individuals can share artifacts and build diagnoses together.
Thus, health professionals and students can exchange views and
experiences by discussing medical cases. The purpose of this
paper is to present Sanar, a collaborative web environment
where professionals and students can create discussions about
new cases or contribute to existing cases’ discussions. This
solution promotes the growth potential of the group through
individual contributions, with the aim of building the medical
case. It also allows the study of the different mechanisms of
interaction in a global context, through the potential of Web 2.0.
The Sanar prototype was developed and evaluated by doctors
living in Brazil and Spain, who indicated the usefulness of the
approach.",Biomedical Informatics,CSCW,Medicalware,Web 2.0,,,,,Inglês,jose c. d. arco,Universidad Politécnica de Madrid
Presença Social em Ambientes Colaborativos: uma análise do Wikispaces,Anais,2012,"Recent studies have shown that social presence is a
central concept in online education. Interactions enhance the
social presence, which is characterized by the potential of
participation, involvement and visibility of individuals in
relation to themselves, to others and to the environment. The
purpose of this qualitative study was to identify social presence
in a collective writing environment - Wikispaces. The 3C
Model, which guides the design and implementation of
collaborative systems, was used for analysis. Results showed
that the awareness element of 3C Model is fundamental for the
identification of social presence in a collective space.",Educação a distância,Educação online,"Presença social
",,,,,,Português,patricia b. s. bassani,Universidade Feevale
Presença Social em Ambientes Colaborativos: uma análise do Wikispaces,Anais,2012,"Recent studies have shown that social presence is a
central concept in online education. Interactions enhance the
social presence, which is characterized by the potential of
participation, involvement and visibility of individuals in
relation to themselves, to others and to the environment. The
purpose of this qualitative study was to identify social presence
in a collective writing environment - Wikispaces. The 3C
Model, which guides the design and implementation of
collaborative systems, was used for analysis. Results showed
that the awareness element of 3C Model is fundamental for the
identification of social presence in a collective space.",Educação a distância,Educação online,"Presença social
",,,,,,Português,debora n. f. barbosa,Universidade Feevale
Presença Social em Ambientes Colaborativos: uma análise do Wikispaces,Anais,2012,"Recent studies have shown that social presence is a
central concept in online education. Interactions enhance the
social presence, which is characterized by the potential of
participation, involvement and visibility of individuals in
relation to themselves, to others and to the environment. The
purpose of this qualitative study was to identify social presence
in a collective writing environment - Wikispaces. The 3C
Model, which guides the design and implementation of
collaborative systems, was used for analysis. Results showed
that the awareness element of 3C Model is fundamental for the
identification of social presence in a collective space.",Educação a distância,Educação online,"Presença social
",,,,,,Português,lucas sauter,Universidade Feevale
Presença Social em Ambientes Colaborativos: uma análise do Wikispaces,Anais,2012,"Recent studies have shown that social presence is a
central concept in online education. Interactions enhance the
social presence, which is characterized by the potential of
participation, involvement and visibility of individuals in
relation to themselves, to others and to the environment. The
purpose of this qualitative study was to identify social presence
in a collective writing environment - Wikispaces. The 3C
Model, which guides the design and implementation of
collaborative systems, was used for analysis. Results showed
that the awareness element of 3C Model is fundamental for the
identification of social presence in a collective space.",Educação a distância,Educação online,"Presença social
",,,,,,Português,viviane a. silva,Universidade Feevale
T-SWEETS: an alternative to the Stimulus Collaboration from trust Inference in Social Networks,Anais,2012,"Este trabalho apresenta o algoritmo T-SWEETS,
um novo método para inferência de confiança em redes sociais,
e a sua implantação em uma plataforma de gestão de
conhecimento baseada em redes sociais web intitulada Konnen.
As características exploradas no T-SWEETS advêm de
pesquisas realizadas em trabalhos relacionados na literatura e
na realização de um experimento com um grupo de 34 pessoas.
T-SWEETS tem como principal propósito atuar como um
estímulo à colaboração em plataformas sociais e assim,
naturalmente, fazer com que os usuários proliferem seus
conhecimentos com maior frequência – desta forma,
oferecendo subsídios a outros mecanismos automatizados,
como sistemas de recomendação, que possam explorar com
maior eficiência os conhecimentos destes usuários.",Redes Sociais,Confiança,Algoritmo,Colaboração,,,,,Português,edeilson m. silva,Centro Universitário Luterano de Palmas
T-SWEETS: an alternative to the Stimulus Collaboration from trust Inference in Social Networks,Anais,2012,"Este trabalho apresenta o algoritmo T-SWEETS,
um novo método para inferência de confiança em redes sociais,
e a sua implantação em uma plataforma de gestão de
conhecimento baseada em redes sociais web intitulada Konnen.
As características exploradas no T-SWEETS advêm de
pesquisas realizadas em trabalhos relacionados na literatura e
na realização de um experimento com um grupo de 34 pessoas.
T-SWEETS tem como principal propósito atuar como um
estímulo à colaboração em plataformas sociais e assim,
naturalmente, fazer com que os usuários proliferem seus
conhecimentos com maior frequência – desta forma,
oferecendo subsídios a outros mecanismos automatizados,
como sistemas de recomendação, que possam explorar com
maior eficiência os conhecimentos destes usuários.",Redes Sociais,Confiança,Algoritmo,Colaboração,,,,,Português,diego o. rodrigues,Centro Universitário Luterano de Palmas
T-SWEETS: an alternative to the Stimulus Collaboration from trust Inference in Social Networks,Anais,2012,"Este trabalho apresenta o algoritmo T-SWEETS,
um novo método para inferência de confiança em redes sociais,
e a sua implantação em uma plataforma de gestão de
conhecimento baseada em redes sociais web intitulada Konnen.
As características exploradas no T-SWEETS advêm de
pesquisas realizadas em trabalhos relacionados na literatura e
na realização de um experimento com um grupo de 34 pessoas.
T-SWEETS tem como principal propósito atuar como um
estímulo à colaboração em plataformas sociais e assim,
naturalmente, fazer com que os usuários proliferem seus
conhecimentos com maior frequência – desta forma,
oferecendo subsídios a outros mecanismos automatizados,
como sistemas de recomendação, que possam explorar com
maior eficiência os conhecimentos destes usuários.",Redes Sociais,Confiança,Algoritmo,Colaboração,,,,,Português,jackson g. souza,Centro Universitário Luterano de Palmas
T-SWEETS: an alternative to the Stimulus Collaboration from trust Inference in Social Networks,Anais,2012,"Este trabalho apresenta o algoritmo T-SWEETS,
um novo método para inferência de confiança em redes sociais,
e a sua implantação em uma plataforma de gestão de
conhecimento baseada em redes sociais web intitulada Konnen.
As características exploradas no T-SWEETS advêm de
pesquisas realizadas em trabalhos relacionados na literatura e
na realização de um experimento com um grupo de 34 pessoas.
T-SWEETS tem como principal propósito atuar como um
estímulo à colaboração em plataformas sociais e assim,
naturalmente, fazer com que os usuários proliferem seus
conhecimentos com maior frequência – desta forma,
oferecendo subsídios a outros mecanismos automatizados,
como sistemas de recomendação, que possam explorar com
maior eficiência os conhecimentos destes usuários.",Redes Sociais,Confiança,Algoritmo,Colaboração,,,,,Português,ana c. salgado,UFPE
T-SWEETS: an alternative to the Stimulus Collaboration from trust Inference in Social Networks,Anais,2012,"Este trabalho apresenta o algoritmo T-SWEETS,
um novo método para inferência de confiança em redes sociais,
e a sua implantação em uma plataforma de gestão de
conhecimento baseada em redes sociais web intitulada Konnen.
As características exploradas no T-SWEETS advêm de
pesquisas realizadas em trabalhos relacionados na literatura e
na realização de um experimento com um grupo de 34 pessoas.
T-SWEETS tem como principal propósito atuar como um
estímulo à colaboração em plataformas sociais e assim,
naturalmente, fazer com que os usuários proliferem seus
conhecimentos com maior frequência – desta forma,
oferecendo subsídios a outros mecanismos automatizados,
como sistemas de recomendação, que possam explorar com
maior eficiência os conhecimentos destes usuários.",Redes Sociais,Confiança,Algoritmo,Colaboração,,,,,Português,silvio r. l. meira,UFPE
Reconhecimento de Textos para Construção de Mapas Conceituais em Ambientes Colaborativos,Anais,2012,"This paper shows a module, named ForumMap,
that recognizes texts (concepts and relationships) in Portuguese
and constructs conceptual maps for collaborative environments. This module has as goal to summarize, graphically, the involved subjects/concepts in a forum with keywords and links between them and, then, aid teachers in the learning verification, as well.",Conceptual maps,Forum,Collaborative environments,,,,,,Português,thereza p. p. padilha,UFT
Reconhecimento de Textos para Construção de Mapas Conceituais em Ambientes Colaborativos,Anais,2012,"This paper shows a module, named ForumMap,
that recognizes texts (concepts and relationships) in Portuguese
and constructs conceptual maps for collaborative environments. This module has as goal to summarize, graphically, the involved subjects/concepts in a forum with keywords and links between them and, then, aid teachers in the learning verification, as well.",Conceptual maps,Forum,Collaborative environments,,,,,,Português,adriana n. lacerda,UFT
"Using Social Analytics for Studying Work-Networks: A Novel, Initial Approach",Anais,2012,"This paper contributes to the emerging field of
social-analytics in computer-supported cooperative work by
introducing a novel methodology for investigating the “work-
networks” that emerge from everyday interactions among
workers, artifacts, and organizational structures. Particularly,
it presents and discusses an early implementation of this
methodology in the context of a large, global IT service
delivery organization. It analyzes the pattern of work
interactions that emerge from the mining of common use of
internal social media systems, log data of service delivery
management systems, and organizational structures. Such
analyses enabled us to unearth potential deficiencies in the
ways in which the organization make use of collaborative
systems, share and spread knowledge among its workers.",Social networks,Work networks,Service delivery,Service factories,Social analytics,,,,Inglês,rogerio a. paula,IBM
"Using Social Analytics for Studying Work-Networks: A Novel, Initial Approach",Anais,2012,"This paper contributes to the emerging field of
social-analytics in computer-supported cooperative work by
introducing a novel methodology for investigating the “work-
networks” that emerge from everyday interactions among
workers, artifacts, and organizational structures. Particularly,
it presents and discusses an early implementation of this
methodology in the context of a large, global IT service
delivery organization. It analyzes the pattern of work
interactions that emerge from the mining of common use of
internal social media systems, log data of service delivery
management systems, and organizational structures. Such
analyses enabled us to unearth potential deficiencies in the
ways in which the organization make use of collaborative
systems, share and spread knowledge among its workers.",Social networks,Work networks,Service delivery,Service factories,Social analytics,,,,Inglês,ana p. appel,IBM
"Using Social Analytics for Studying Work-Networks: A Novel, Initial Approach",Anais,2012,"This paper contributes to the emerging field of
social-analytics in computer-supported cooperative work by
introducing a novel methodology for investigating the “work-
networks” that emerge from everyday interactions among
workers, artifacts, and organizational structures. Particularly,
it presents and discusses an early implementation of this
methodology in the context of a large, global IT service
delivery organization. It analyzes the pattern of work
interactions that emerge from the mining of common use of
internal social media systems, log data of service delivery
management systems, and organizational structures. Such
analyses enabled us to unearth potential deficiencies in the
ways in which the organization make use of collaborative
systems, share and spread knowledge among its workers.",Social networks,Work networks,Service delivery,Service factories,Social analytics,,,,Inglês,claudio s. pinhanez,IBM
"Using Social Analytics for Studying Work-Networks: A Novel, Initial Approach",Anais,2012,"This paper contributes to the emerging field of
social-analytics in computer-supported cooperative work by
introducing a novel methodology for investigating the “work-
networks” that emerge from everyday interactions among
workers, artifacts, and organizational structures. Particularly,
it presents and discusses an early implementation of this
methodology in the context of a large, global IT service
delivery organization. It analyzes the pattern of work
interactions that emerge from the mining of common use of
internal social media systems, log data of service delivery
management systems, and organizational structures. Such
analyses enabled us to unearth potential deficiencies in the
ways in which the organization make use of collaborative
systems, share and spread knowledge among its workers.",Social networks,Work networks,Service delivery,Service factories,Social analytics,,,,Inglês,victor f. cavalcante,IBM
"Using Social Analytics for Studying Work-Networks: A Novel, Initial Approach",Anais,2012,"This paper contributes to the emerging field of
social-analytics in computer-supported cooperative work by
introducing a novel methodology for investigating the “work-
networks” that emerge from everyday interactions among
workers, artifacts, and organizational structures. Particularly,
it presents and discusses an early implementation of this
methodology in the context of a large, global IT service
delivery organization. It analyzes the pattern of work
interactions that emerge from the mining of common use of
internal social media systems, log data of service delivery
management systems, and organizational structures. Such
analyses enabled us to unearth potential deficiencies in the
ways in which the organization make use of collaborative
systems, share and spread knowledge among its workers.",Social networks,Work networks,Service delivery,Service factories,Social analytics,,,,Inglês,carolina s. andrade,IBM
Virtual Caregiver: a System for Supporting Collaboration in Elderly Monitoring,Anais,2012,"This paper presents the Virtual Caregiver system, a
collaborative ubiquitous computing application. The
application scenario is the monitoring of an 86 years old
patient diagnosed with arrhythmia. The Alzheimer's disease and cardiac
system consolidates data obtained from sensors in a wearable device to enable collaborative monitoring of elderly patients by relatives and health professionals using smartphones and social networks. From the classifier
developed for this study, it was found 99.4% overall accuracy
in a 10-fold cross validation test. We also obtained feedback
from patients and relatives that have been useful to guide the
development of a new version of the wearable, unobtrusive and
adapted to the patient needs.",Wearable Computing,Human Activity Recognition,e-Health,,,,,,Português,wallace ugulino,PUC-Rio
Virtual Caregiver: a System for Supporting Collaboration in Elderly Monitoring,Anais,2012,"This paper presents the Virtual Caregiver system, a
collaborative ubiquitous computing application. The
application scenario is the monitoring of an 86 years old
patient diagnosed with arrhythmia. The Alzheimer's disease and cardiac
system consolidates data obtained from sensors in a wearable device to enable collaborative monitoring of elderly patients by relatives and health professionals using smartphones and social networks. From the classifier
developed for this study, it was found 99.4% overall accuracy
in a 10-fold cross validation test. We also obtained feedback
from patients and relatives that have been useful to guide the
development of a new version of the wearable, unobtrusive and
adapted to the patient needs.",Wearable Computing,Human Activity Recognition,e-Health,,,,,,Português,marcio ferreira,CEFET-RJ
Virtual Caregiver: a System for Supporting Collaboration in Elderly Monitoring,Anais,2012,"This paper presents the Virtual Caregiver system, a
collaborative ubiquitous computing application. The
application scenario is the monitoring of an 86 years old
patient diagnosed with arrhythmia. The Alzheimer's disease and cardiac
system consolidates data obtained from sensors in a wearable device to enable collaborative monitoring of elderly patients by relatives and health professionals using smartphones and social networks. From the classifier
developed for this study, it was found 99.4% overall accuracy
in a 10-fold cross validation test. We also obtained feedback
from patients and relatives that have been useful to guide the
development of a new version of the wearable, unobtrusive and
adapted to the patient needs.",Wearable Computing,Human Activity Recognition,e-Health,,,,,,Português,eduardo velloso,School of Computing and Communications
Virtual Caregiver: a System for Supporting Collaboration in Elderly Monitoring,Anais,2012,"This paper presents the Virtual Caregiver system, a
collaborative ubiquitous computing application. The
application scenario is the monitoring of an 86 years old
patient diagnosed with arrhythmia. The Alzheimer's disease and cardiac
system consolidates data obtained from sensors in a wearable device to enable collaborative monitoring of elderly patients by relatives and health professionals using smartphones and social networks. From the classifier
developed for this study, it was found 99.4% overall accuracy
in a 10-fold cross validation test. We also obtained feedback
from patients and relatives that have been useful to guide the
development of a new version of the wearable, unobtrusive and
adapted to the patient needs.",Wearable Computing,Human Activity Recognition,e-Health,,,,,,Português,hugo fuks,PUC-Rio
Entendendo a Twitteresfera Brasileira,Anais,2011,"O Twitter vem constantemente crescendo como um im-
portante sistema onde usu´arios discutem sobre tudo, ex-
pressando opini˜oes, vis˜ao pol´ıtica, orienta¸c˜
ao sexual e at´e
mesmo humor, como felicidade ou tristeza. Redes sociais
s˜
ao apontadas como locais onde usu´arios inﬂuenciam e s˜
ao
inﬂuenciados por outros sendo, portanto, ambientes perfei-
tos para a realiza¸c˜
ao de marketing boca-a-boca, propagan-
das e campanhas pol´ıticas. Com o intuito de oferecer en-
tendimento sobre o uso do Twitter no Brasil, este trabalho
provˆe uma ampla caracteriza¸c˜
ao dos usu´arios brasileiros no
Twitter e do conte´udo postado por esses usu´arios. N´os cor-
relacionamos dados demogr´aﬁcos brasileiros com dados da
localiza¸c˜
ao dos usu´arios do Twitter para mostrar que alguns
estados brasileiros est˜ao subestimados nesse sistema. Al´em
disso, n´os caracterizamos os diferentes padr˜oes lingu´ısticos
adotados, analisamos as URLs mais propagadas, e identiﬁ-
camos os usu´arios brasileiros mais inﬂuentes no Twitter em
cada regi˜ao brasileira.",Twitter,Microblog,Web 2.0,,,,,,Português,fabricio benevenuto,UFOP
Entendendo a Twitteresfera Brasileira,Anais,2011,"O Twitter vem constantemente crescendo como um im-
portante sistema onde usu´arios discutem sobre tudo, ex-
pressando opini˜oes, vis˜ao pol´ıtica, orienta¸c˜
ao sexual e at´e
mesmo humor, como felicidade ou tristeza. Redes sociais
s˜
ao apontadas como locais onde usu´arios inﬂuenciam e s˜
ao
inﬂuenciados por outros sendo, portanto, ambientes perfei-
tos para a realiza¸c˜
ao de marketing boca-a-boca, propagan-
das e campanhas pol´ıticas. Com o intuito de oferecer en-
tendimento sobre o uso do Twitter no Brasil, este trabalho
provˆe uma ampla caracteriza¸c˜
ao dos usu´arios brasileiros no
Twitter e do conte´udo postado por esses usu´arios. N´os cor-
relacionamos dados demogr´aﬁcos brasileiros com dados da
localiza¸c˜
ao dos usu´arios do Twitter para mostrar que alguns
estados brasileiros est˜ao subestimados nesse sistema. Al´em
disso, n´os caracterizamos os diferentes padr˜oes lingu´ısticos
adotados, analisamos as URLs mais propagadas, e identiﬁ-
camos os usu´arios brasileiros mais inﬂuentes no Twitter em
cada regi˜ao brasileira.",Twitter,Microblog,Web 2.0,,,,,,Português,diego silveira,UFOP
Entendendo a Twitteresfera Brasileira,Anais,2011,"O Twitter vem constantemente crescendo como um im-
portante sistema onde usu´arios discutem sobre tudo, ex-
pressando opini˜oes, vis˜ao pol´ıtica, orienta¸c˜
ao sexual e at´e
mesmo humor, como felicidade ou tristeza. Redes sociais
s˜
ao apontadas como locais onde usu´arios inﬂuenciam e s˜
ao
inﬂuenciados por outros sendo, portanto, ambientes perfei-
tos para a realiza¸c˜
ao de marketing boca-a-boca, propagan-
das e campanhas pol´ıticas. Com o intuito de oferecer en-
tendimento sobre o uso do Twitter no Brasil, este trabalho
provˆe uma ampla caracteriza¸c˜
ao dos usu´arios brasileiros no
Twitter e do conte´udo postado por esses usu´arios. N´os cor-
relacionamos dados demogr´aﬁcos brasileiros com dados da
localiza¸c˜
ao dos usu´arios do Twitter para mostrar que alguns
estados brasileiros est˜ao subestimados nesse sistema. Al´em
disso, n´os caracterizamos os diferentes padr˜oes lingu´ısticos
adotados, analisamos as URLs mais propagadas, e identiﬁ-
camos os usu´arios brasileiros mais inﬂuentes no Twitter em
cada regi˜ao brasileira.",Twitter,Microblog,Web 2.0,,,,,,Português,thalisson oliveira,UFOP
Entendendo a Twitteresfera Brasileira,Anais,2011,"O Twitter vem constantemente crescendo como um im-
portante sistema onde usu´arios discutem sobre tudo, ex-
pressando opini˜oes, vis˜ao pol´ıtica, orienta¸c˜
ao sexual e at´e
mesmo humor, como felicidade ou tristeza. Redes sociais
s˜
ao apontadas como locais onde usu´arios inﬂuenciam e s˜
ao
inﬂuenciados por outros sendo, portanto, ambientes perfei-
tos para a realiza¸c˜
ao de marketing boca-a-boca, propagan-
das e campanhas pol´ıticas. Com o intuito de oferecer en-
tendimento sobre o uso do Twitter no Brasil, este trabalho
provˆe uma ampla caracteriza¸c˜
ao dos usu´arios brasileiros no
Twitter e do conte´udo postado por esses usu´arios. N´os cor-
relacionamos dados demogr´aﬁcos brasileiros com dados da
localiza¸c˜
ao dos usu´arios do Twitter para mostrar que alguns
estados brasileiros est˜ao subestimados nesse sistema. Al´em
disso, n´os caracterizamos os diferentes padr˜oes lingu´ısticos
adotados, analisamos as URLs mais propagadas, e identiﬁ-
camos os usu´arios brasileiros mais inﬂuentes no Twitter em
cada regi˜ao brasileira.",Twitter,Microblog,Web 2.0,,,,,,Português,leonardo bombonato,UFOP
