title,category,publish-date,abstract,first-keyword,second-keyword,third-keyword,fourth-keyword,fifth-keyword,sixth-keyword,seventh-keyword,eighth-keyword,language,author,affiliation
Um Processo para Gestão do Conhecimento Organizacional através de Redes Sociais,Artigo Completo,2009,"Este estudo de caso descreve os efeitos do uso de
uma abordagem baseada em Redes Sociais Web para Gestão
do Conhecimento por um instituto de inovação Brasileiro.
Durante este trabalho foi necessário propor um mapeamento
de processo de Gestão do Conhecimento para utilização de
Redes Sociais, com um conjunto de métricas associas a cada
um de seus estágios. Estas métricas foram monitoradas de
Janeiro a Dezembro de 2008 com o objetivo de verificar a
eficiência desta abordagem. Para garantir um melhor entendimento dos conceitos associados a Redes Sociais e Gestão do Conhecimento, uma breve introdução a cada um destes é apresentada, incluindo a avaliação de algumas abordagens existentes para a Gestão do Conhecimento.",Redes Sociais Corporativas,Gestão do Conhecimento,Métricas,,,,,,Português,rafael a. ribeiro,UFPE
Um Modelo de Argumentação para apoiar as Comunidades Virtuais de Software Livre,Artigo Completo,2009,"As comunidades virtuais de software livre utilizam
os fóruns para discutir seus problemas e gerar conhecimento,
mas a falta de uma estrutura adequada neste tipo de interação
pode prejudicar os participantes a encontrar o que
eles
desejam e para entender os pontos da discussão. Este artigo
descreve um modelo de argumentação proposto para organizar
as discussões e facilitar o acesso ao conhecimento gerado nesse
contexto.",Software livre,Comunidades virtuais de software livre,Gestão do conhecimento,Fórum,,,,,Português,licia c. nascimento,UNIRIO
Um Modelo de Argumentação para apoiar as Comunidades Virtuais de Software Livre,Artigo Completo,2009,"As comunidades virtuais de software livre utilizam
os fóruns para discutir seus problemas e gerar conhecimento,
mas a falta de uma estrutura adequada neste tipo de interação
pode prejudicar os participantes a encontrar o que
eles
desejam e para entender os pontos da discussão. Este artigo
descreve um modelo de argumentação proposto para organizar
as discussões e facilitar o acesso ao conhecimento gerado nesse
contexto.",Software livre,Comunidades virtuais de software livre,Gestão do conhecimento,Fórum,,,,,Português,flavia m. santoro,UNIRIO
Um Modelo de Argumentação para apoiar as Comunidades Virtuais de Software Livre,Artigo Completo,2009,"As comunidades virtuais de software livre utilizam
os fóruns para discutir seus problemas e gerar conhecimento,
mas a falta de uma estrutura adequada neste tipo de interação
pode prejudicar os participantes a encontrar o que
eles
desejam e para entender os pontos da discussão. Este artigo
descreve um modelo de argumentação proposto para organizar
as discussões e facilitar o acesso ao conhecimento gerado nesse
contexto.",Software livre,Comunidades virtuais de software livre,Gestão do conhecimento,Fórum,,,,,Português,tiago n. veloso,UNIRIO
Um Experimento para Captura Coletiva de Conhecimento Tácito em Ambiente Empresarial,Artigo Completo,2009,"For a business organization
to survive and compete in the global market, is essential that it can create
its own learning. For this, it is necessary to capture the tacit
knowledge that resides in people and outsource it to, then,
combine it, thereby generate more knowledge. When it is
distributed by a group, this task becomes even more
complex. Using an approach based on the technique
Elaboração Dirigida with the support of computational tool
EXpor, an experiment was conducted in a small business
environment targeting to validate that technique in order to
recall tacit knowledge about work processes. From the
analysis of results we could see the efficacy of the approach
in this context and identify the next steps and some
opportunities for future work",CSCW,Elaboração Dirigida,Gestão do Conhecimento,,,,,,Português,andre f. e. ferreira,UFRJ
Um Experimento para Captura Coletiva de Conhecimento Tácito em Ambiente Empresarial,Artigo Completo,2009,"For a business organization
to survive and compete in the global market, is essential that it can create
its own learning. For this, it is necessary to capture the tacit
knowledge that resides in people and outsource it to, then,
combine it, thereby generate more knowledge. When it is
distributed by a group, this task becomes even more
complex. Using an approach based on the technique
Elaboração Dirigida with the support of computational tool
EXpor, an experiment was conducted in a small business
environment targeting to validate that technique in order to
recall tacit knowledge about work processes. From the
analysis of results we could see the efficacy of the approach
in this context and identify the next steps and some
opportunities for future work",CSCW,Elaboração Dirigida,Gestão do Conhecimento,,,,,,Português,angela m. n. mendonca,UFRJ
Um Experimento para Captura Coletiva de Conhecimento Tácito em Ambiente Empresarial,Artigo Completo,2009,"For a business organization
to survive and compete in the global market, is essential that it can create
its own learning. For this, it is necessary to capture the tacit
knowledge that resides in people and outsource it to, then,
combine it, thereby generate more knowledge. When it is
distributed by a group, this task becomes even more
complex. Using an approach based on the technique
Elaboração Dirigida with the support of computational tool
EXpor, an experiment was conducted in a small business
environment targeting to validate that technique in order to
recall tacit knowledge about work processes. From the
analysis of results we could see the efficacy of the approach
in this context and identify the next steps and some
opportunities for future work",CSCW,Elaboração Dirigida,Gestão do Conhecimento,,,,,,Português,carlos e. f. azevedo,UFRJ
Um Experimento para Captura Coletiva de Conhecimento Tácito em Ambiente Empresarial,Artigo Completo,2009,"For a business organization
to survive and compete in the global market, is essential that it can create
its own learning. For this, it is necessary to capture the tacit
knowledge that resides in people and outsource it to, then,
combine it, thereby generate more knowledge. When it is
distributed by a group, this task becomes even more
complex. Using an approach based on the technique
Elaboração Dirigida with the support of computational tool
EXpor, an experiment was conducted in a small business
environment targeting to validate that technique in order to
recall tacit knowledge about work processes. From the
analysis of results we could see the efficacy of the approach
in this context and identify the next steps and some
opportunities for future work",CSCW,Elaboração Dirigida,Gestão do Conhecimento,,,,,,Português,marcio r. teixeira,UFRJ
Um Experimento para Captura Coletiva de Conhecimento Tácito em Ambiente Empresarial,Artigo Completo,2009,"For a business organization
to survive and compete in the global market, is essential that it can create
its own learning. For this, it is necessary to capture the tacit
knowledge that resides in people and outsource it to, then,
combine it, thereby generate more knowledge. When it is
distributed by a group, this task becomes even more
complex. Using an approach based on the technique
Elaboração Dirigida with the support of computational tool
EXpor, an experiment was conducted in a small business
environment targeting to validate that technique in order to
recall tacit knowledge about work processes. From the
analysis of results we could see the efficacy of the approach
in this context and identify the next steps and some
opportunities for future work",CSCW,Elaboração Dirigida,Gestão do Conhecimento,,,,,,Português,george a. f. gomes,UFRJ
"An Expert Recommender System to Distributed Software Development: Requirements, Project and Preliminary Results",Artigo Completo,2009,"No desenvolvimento distribuído de software, as
distâncias geográfica e temporal geram deficiências na
comunicação e nos diversos níveis de percepção –
proximidade, atividade, presença, processo e perspectiva –
da equipe. O enfraquecimento das percepções dificulta o
reconhecimento rápido das pessoas capacitadas a ajudar
outros desenvolvedores com problemas no momento da
codificação, tornando a execução do projeto mais lenta,
conseqüentemente provocando atrasos no cronograma. A
ferramenta Presley objetiva diminuir estes atrasos através
da identificação e recomendação
dos desenvolvedores
especialistas em determinadas porções do código-fonte,
reduzindo o tempo de busca e de espera por ajuda. O
trabalho
apresenta
resultados preliminares
demonstram o potencial prático da ferramenta",Desenvolvimento Distribuído de Software,Sistema de Recomendação,Gerenciamento do Conhecimento,,,,,,Português,cleyton c. trindade,UFPE
"An Expert Recommender System to Distributed Software Development: Requirements, Project and Preliminary Results",Artigo Completo,2009,"No desenvolvimento distribuído de software, as
distâncias geográfica e temporal geram deficiências na
comunicação e nos diversos níveis de percepção –
proximidade, atividade, presença, processo e perspectiva –
da equipe. O enfraquecimento das percepções dificulta o
reconhecimento rápido das pessoas capacitadas a ajudar
outros desenvolvedores com problemas no momento da
codificação, tornando a execução do projeto mais lenta,
conseqüentemente provocando atrasos no cronograma. A
ferramenta Presley objetiva diminuir estes atrasos através
da identificação e recomendação
dos desenvolvedores
especialistas em determinadas porções do código-fonte,
reduzindo o tempo de busca e de espera por ajuda. O
trabalho
apresenta
resultados preliminares
demonstram o potencial prático da ferramenta",Desenvolvimento Distribuído de Software,Sistema de Recomendação,Gerenciamento do Conhecimento,,,,,,Português,yuri a. m. barbosa,UFPE
"An Expert Recommender System to Distributed Software Development: Requirements, Project and Preliminary Results",Artigo Completo,2009,"No desenvolvimento distribuído de software, as
distâncias geográfica e temporal geram deficiências na
comunicação e nos diversos níveis de percepção –
proximidade, atividade, presença, processo e perspectiva –
da equipe. O enfraquecimento das percepções dificulta o
reconhecimento rápido das pessoas capacitadas a ajudar
outros desenvolvedores com problemas no momento da
codificação, tornando a execução do projeto mais lenta,
conseqüentemente provocando atrasos no cronograma. A
ferramenta Presley objetiva diminuir estes atrasos através
da identificação e recomendação
dos desenvolvedores
especialistas em determinadas porções do código-fonte,
reduzindo o tempo de busca e de espera por ajuda. O
trabalho
apresenta
resultados preliminares
demonstram o potencial prático da ferramenta",Desenvolvimento Distribuído de Software,Sistema de Recomendação,Gerenciamento do Conhecimento,,,,,,Português,alan k. o. moraes,UFPB
"An Expert Recommender System to Distributed Software Development: Requirements, Project and Preliminary Results",Artigo Completo,2009,"No desenvolvimento distribuído de software, as
distâncias geográfica e temporal geram deficiências na
comunicação e nos diversos níveis de percepção –
proximidade, atividade, presença, processo e perspectiva –
da equipe. O enfraquecimento das percepções dificulta o
reconhecimento rápido das pessoas capacitadas a ajudar
outros desenvolvedores com problemas no momento da
codificação, tornando a execução do projeto mais lenta,
conseqüentemente provocando atrasos no cronograma. A
ferramenta Presley objetiva diminuir estes atrasos através
da identificação e recomendação
dos desenvolvedores
especialistas em determinadas porções do código-fonte,
reduzindo o tempo de busca e de espera por ajuda. O
trabalho
apresenta
resultados preliminares
demonstram o potencial prático da ferramenta",Desenvolvimento Distribuído de Software,Sistema de Recomendação,Gerenciamento do Conhecimento,,,,,,Português,jones o. albuquerque,UFRPE
"An Expert Recommender System to Distributed Software Development: Requirements, Project and Preliminary Results",Artigo Completo,2009,"No desenvolvimento distribuído de software, as
distâncias geográfica e temporal geram deficiências na
comunicação e nos diversos níveis de percepção –
proximidade, atividade, presença, processo e perspectiva –
da equipe. O enfraquecimento das percepções dificulta o
reconhecimento rápido das pessoas capacitadas a ajudar
outros desenvolvedores com problemas no momento da
codificação, tornando a execução do projeto mais lenta,
conseqüentemente provocando atrasos no cronograma. A
ferramenta Presley objetiva diminuir estes atrasos através
da identificação e recomendação
dos desenvolvedores
especialistas em determinadas porções do código-fonte,
reduzindo o tempo de busca e de espera por ajuda. O
trabalho
apresenta
resultados preliminares
demonstram o potencial prático da ferramenta",Desenvolvimento Distribuído de Software,Sistema de Recomendação,Gerenciamento do Conhecimento,,,,,,Português,silvio r. l. meira,UFPE
Apoio Automatizado à Realização Colaborativa de Estimativas,Artigo Completo,2009,"Estimar é uma atividade de tomada de decisão,
que pode ter influência direta no sucesso ou fracasso de um
projeto. Devido à complexidade e ao grande número de
variáveis envolvidas, é importante prover apoio automatizado
para os gerentes de projeto realizarem estimativas. Além disso,
é recomendável que essa atividade seja executada por pessoas
experientes e que o gerente de projeto colabore com outras
pessoas que possam contribuir para a melhoria do resultado
obtido, dentre eles desenvolvedores e outros gerentes de projeto
da
organização.
Este
artigo
apresenta
EstimaODE, uma
ferramenta de apoio à elaboração colaborativa de estimativas.",Colaboração,Estimativas,,,,,,,Português,bruno n. machado,UFES
Apoio Automatizado à Realização Colaborativa de Estimativas,Artigo Completo,2009,"Estimar é uma atividade de tomada de decisão,
que pode ter influência direta no sucesso ou fracasso de um
projeto. Devido à complexidade e ao grande número de
variáveis envolvidas, é importante prover apoio automatizado
para os gerentes de projeto realizarem estimativas. Além disso,
é recomendável que essa atividade seja executada por pessoas
experientes e que o gerente de projeto colabore com outras
pessoas que possam contribuir para a melhoria do resultado
obtido, dentre eles desenvolvedores e outros gerentes de projeto
da
organização.
Este
artigo
apresenta
EstimaODE, uma
ferramenta de apoio à elaboração colaborativa de estimativas.",Colaboração,Estimativas,,,,,,,Português,ricardo a. falbo,UFES
Suporte à Edição Colaborativa de Documentos Interativos para TV Digital,Artigo Completo,2009,"Com o suporte à multiprogramação e a previsão de
criação de novos canais, a TV Digital permitirá o
fortalecimento de vários atores como emissoras comunitárias,
assim como produtores independentes. Prevendo-se um modelo
de redes colaborativas entre esses atores, torna-se importante
que o desenvolvimento de conteúdo interativo para TV Digital
possa ser executado de forma colaborativa. Tendo em vista
atender a essa necessidade, este artigo propõe um ambiente
colaborativo para o desenvolvimento e a edição de documentos
NCL,
linguagem declarativa adotada pelo middleware do
Sistema Brasileiro de TV Digital. O foco desta proposta é a
definição de mecanismos de
controle de
concorrência
e
consistência considerando-se as características específicas da
linguagem NCL.",CSCW,Editores Colaborativos,Ginga-NCL,Groupware,TV Digital,,,,Português,lucas a. s. merlo,UFES
Suporte à Edição Colaborativa de Documentos Interativos para TV Digital,Artigo Completo,2009,"Com o suporte à multiprogramação e a previsão de
criação de novos canais, a TV Digital permitirá o
fortalecimento de vários atores como emissoras comunitárias,
assim como produtores independentes. Prevendo-se um modelo
de redes colaborativas entre esses atores, torna-se importante
que o desenvolvimento de conteúdo interativo para TV Digital
possa ser executado de forma colaborativa. Tendo em vista
atender a essa necessidade, este artigo propõe um ambiente
colaborativo para o desenvolvimento e a edição de documentos
NCL,
linguagem declarativa adotada pelo middleware do
Sistema Brasileiro de TV Digital. O foco desta proposta é a
definição de mecanismos de
controle de
concorrência
e
consistência considerando-se as características específicas da
linguagem NCL.",CSCW,Editores Colaborativos,Ginga-NCL,Groupware,TV Digital,,,,Português,fernando a. m. filho,UFES
Suporte à Edição Colaborativa de Documentos Interativos para TV Digital,Artigo Completo,2009,"Com o suporte à multiprogramação e a previsão de
criação de novos canais, a TV Digital permitirá o
fortalecimento de vários atores como emissoras comunitárias,
assim como produtores independentes. Prevendo-se um modelo
de redes colaborativas entre esses atores, torna-se importante
que o desenvolvimento de conteúdo interativo para TV Digital
possa ser executado de forma colaborativa. Tendo em vista
atender a essa necessidade, este artigo propõe um ambiente
colaborativo para o desenvolvimento e a edição de documentos
NCL,
linguagem declarativa adotada pelo middleware do
Sistema Brasileiro de TV Digital. O foco desta proposta é a
definição de mecanismos de
controle de
concorrência
e
consistência considerando-se as características específicas da
linguagem NCL.",CSCW,Editores Colaborativos,Ginga-NCL,Groupware,TV Digital,,,,Português,roberta l. gomes,UFES
Comunicação em Blog: Estruturação do Discurso e Relação entre os Participantes,Artigo Completo,2009,"Nesta última década, o blog se popularizou e se
consolidou como um importante sistema de comunicação. A
pesquisa apresentada neste artigo contribui para a geração de
conhecimento sobre as características e o potencial do blog
como meio de comunicação e interação. As possibilidades de
comunicação em blog são analisadas em função de duas
perspectivas: estruturação do discurso e relação entre os
participantes. No blog é usada uma estruturação peculiar do
discurso, a estrutura Grafo Estrela, que impõe a organização
centralizada de mensagens que resulta numa discussão focada.
São estabelecidas as seguintes relações entre os participantes:
Um-Todos, quando o autor publica a postagem; e Todos-Um,
quando os vários leitores comentam a postagem do autor. Estas
duas formas de comunicação são centradas no autor. A relação
Todos-Todos, que possibilita a interação entre todos os
participantes, é estabelecida indiretamente através das ligações
entre blogs, e também através do uso de um mecanismo para responder um comentário que, contudo, descaracteriza a
organização centralizada de mensagens. Como resultado desta
pesquisa, é proposta uma estruturação do discurso que
possibilita a relação Todos-Todos e mantém a estruturação
centralizada: a Organização Centralizada Enriquecida com
Ligações.",Blogs,Estruturação do discurso,Relação entre os participantes,,,,,,Português,aline m. marques,UNIRIO
Comunicação em Blog: Estruturação do Discurso e Relação entre os Participantes,Artigo Completo,2009,"Nesta última década, o blog se popularizou e se
consolidou como um importante sistema de comunicação. A
pesquisa apresentada neste artigo contribui para a geração de
conhecimento sobre as características e o potencial do blog
como meio de comunicação e interação. As possibilidades de
comunicação em blog são analisadas em função de duas
perspectivas: estruturação do discurso e relação entre os
participantes. No blog é usada uma estruturação peculiar do
discurso, a estrutura Grafo Estrela, que impõe a organização
centralizada de mensagens que resulta numa discussão focada.
São estabelecidas as seguintes relações entre os participantes:
Um-Todos, quando o autor publica a postagem; e Todos-Um,
quando os vários leitores comentam a postagem do autor. Estas
duas formas de comunicação são centradas no autor. A relação
Todos-Todos, que possibilita a interação entre todos os
participantes, é estabelecida indiretamente através das ligações
entre blogs, e também através do uso de um mecanismo para responder um comentário que, contudo, descaracteriza a
organização centralizada de mensagens. Como resultado desta
pesquisa, é proposta uma estruturação do discurso que
possibilita a relação Todos-Todos e mantém a estruturação
centralizada: a Organização Centralizada Enriquecida com
Ligações.",Blogs,Estruturação do discurso,Relação entre os participantes,,,,,,Português,mariano pimentel,UNIRIO
Comunicação em Blog: Estruturação do Discurso e Relação entre os Participantes,Artigo Completo,2009,"Nesta última década, o blog se popularizou e se
consolidou como um importante sistema de comunicação. A
pesquisa apresentada neste artigo contribui para a geração de
conhecimento sobre as características e o potencial do blog
como meio de comunicação e interação. As possibilidades de
comunicação em blog são analisadas em função de duas
perspectivas: estruturação do discurso e relação entre os
participantes. No blog é usada uma estruturação peculiar do
discurso, a estrutura Grafo Estrela, que impõe a organização
centralizada de mensagens que resulta numa discussão focada.
São estabelecidas as seguintes relações entre os participantes:
Um-Todos, quando o autor publica a postagem; e Todos-Um,
quando os vários leitores comentam a postagem do autor. Estas
duas formas de comunicação são centradas no autor. A relação
Todos-Todos, que possibilita a interação entre todos os
participantes, é estabelecida indiretamente através das ligações
entre blogs, e também através do uso de um mecanismo para responder um comentário que, contudo, descaracteriza a
organização centralizada de mensagens. Como resultado desta
pesquisa, é proposta uma estruturação do discurso que
possibilita a relação Todos-Todos e mantém a estruturação
centralizada: a Organização Centralizada Enriquecida com
Ligações.",Blogs,Estruturação do discurso,Relação entre os participantes,,,,,,Português,sean siqueira,UNIRIO
Tratamento de Conﬂitos em Aplicações Ubíquas Coletivas e Cientes de Contexto,Artigo Completo,2009,"A computac¸˜ao ciente de contexto
e´ uma ´area de
pesquisa que deﬁne sistemas computacionais capazes de adap-
tar seu comportamento de acordo com informac¸˜oes relevantes
sobre entidades de interesse. O uso de contextos ´e importante
para a computac¸˜ao ub´ıqua, a qual pode ser deﬁnida como
computac¸˜ao onipresente. Sistemas ub´ıquos normalmente ope-
ram de forma transparente, oferecem servic¸os personalizados
e s˜ao frequentemente compartilhados por m´ultiplos usu´arios.
Conﬂitos podem ocorrer durante a realizac¸˜ao de adaptac¸˜oes
devido `a diferenc¸as entre os perﬁs dos usu´arios. Em tais
situac¸˜oes,
e´ interessante realizar a detecc¸˜ao e o tratamento
dos conﬂitos ocorridos, considerando o que for melhor para
o grupo, mas ainda sendo justo com cada indiv´ıduo, sempre
que poss´ıvel. Esse trabalho apresenta uma discuss˜ao sobre
sistemas ub´ıquos coletivos e cientes de contexto, e prop˜oe
uma metodologia para tratar conﬂitos coletivos que considera
o compromisso entre qualidade de servic¸os e consumo de
recursos. Um estudo de caso baseado em um guia tur´ıstico
coletivo foi implementado como uma prova de conceito para a
metodologia proposta.",Contexto e awareness em sistemas colaborativos,Computação ubíqua,Ambientes colaborativos adaptativos,,,,,,Português,thais r. m. b. silva,UFMG
Tratamento de Conﬂitos em Aplicações Ubíquas Coletivas e Cientes de Contexto,Artigo Completo,2009,"A computac¸˜ao ciente de contexto
e´ uma ´area de
pesquisa que deﬁne sistemas computacionais capazes de adap-
tar seu comportamento de acordo com informac¸˜oes relevantes
sobre entidades de interesse. O uso de contextos ´e importante
para a computac¸˜ao ub´ıqua, a qual pode ser deﬁnida como
computac¸˜ao onipresente. Sistemas ub´ıquos normalmente ope-
ram de forma transparente, oferecem servic¸os personalizados
e s˜ao frequentemente compartilhados por m´ultiplos usu´arios.
Conﬂitos podem ocorrer durante a realizac¸˜ao de adaptac¸˜oes
devido `a diferenc¸as entre os perﬁs dos usu´arios. Em tais
situac¸˜oes,
e´ interessante realizar a detecc¸˜ao e o tratamento
dos conﬂitos ocorridos, considerando o que for melhor para
o grupo, mas ainda sendo justo com cada indiv´ıduo, sempre
que poss´ıvel. Esse trabalho apresenta uma discuss˜ao sobre
sistemas ub´ıquos coletivos e cientes de contexto, e prop˜oe
uma metodologia para tratar conﬂitos coletivos que considera
o compromisso entre qualidade de servic¸os e consumo de
recursos. Um estudo de caso baseado em um guia tur´ıstico
coletivo foi implementado como uma prova de conceito para a
metodologia proposta.",Contexto e awareness em sistemas colaborativos,Computação ubíqua,Ambientes colaborativos adaptativos,,,,,,Português,linnyer b. ruiz,UFV
Tratamento de Conﬂitos em Aplicações Ubíquas Coletivas e Cientes de Contexto,Artigo Completo,2009,"A computac¸˜ao ciente de contexto
e´ uma ´area de
pesquisa que deﬁne sistemas computacionais capazes de adap-
tar seu comportamento de acordo com informac¸˜oes relevantes
sobre entidades de interesse. O uso de contextos ´e importante
para a computac¸˜ao ub´ıqua, a qual pode ser deﬁnida como
computac¸˜ao onipresente. Sistemas ub´ıquos normalmente ope-
ram de forma transparente, oferecem servic¸os personalizados
e s˜ao frequentemente compartilhados por m´ultiplos usu´arios.
Conﬂitos podem ocorrer durante a realizac¸˜ao de adaptac¸˜oes
devido `a diferenc¸as entre os perﬁs dos usu´arios. Em tais
situac¸˜oes,
e´ interessante realizar a detecc¸˜ao e o tratamento
dos conﬂitos ocorridos, considerando o que for melhor para
o grupo, mas ainda sendo justo com cada indiv´ıduo, sempre
que poss´ıvel. Esse trabalho apresenta uma discuss˜ao sobre
sistemas ub´ıquos coletivos e cientes de contexto, e prop˜oe
uma metodologia para tratar conﬂitos coletivos que considera
o compromisso entre qualidade de servic¸os e consumo de
recursos. Um estudo de caso baseado em um guia tur´ıstico
coletivo foi implementado como uma prova de conceito para a
metodologia proposta.",Contexto e awareness em sistemas colaborativos,Computação ubíqua,Ambientes colaborativos adaptativos,,,,,,Português,antonio a. f. loureiro,UEM
Notificação Baseada em Contexto como Apoio à Gerência e Coordenação em Equipes de Software Distribuídas,Artigo Completo,2009,"O Desenvolvimento Distribuído de Software trouxe
diversas vantagens competitivas, entretanto, essas vantagens
são acompanhadas de novos desafios, especialmente quando se
trata das dificuldades de comunicação e, consequentemente, de
gerência e coordenação entre os indivíduos participantes do
trabalho colaborativo. Nesse sentido, técnicas de percepção e
gerenciamento de contexto tem sido utilizadas para oferecer
aos indivíduos informações que os tornem capazes de perceber
o contexto das ações que ocorrem no ambiente de trabalho.
Este artigo apresenta um gerenciador de notificações de
eventos, denominado DiSEN-Notifier, que utiliza informações
contextuais para enviar informações para os participantes do
trabalho colaborativo em um ambiente de desenvolvimento
distribuído de software. O DiSEN-Notifier utiliza notificações
baseadas em eventos e envia mensagens automaticamente, sem
exigir que os usuários as solicitem. Além disso, identifica, com
base no contexto, quem são os indivíduos interessados em uma
determinada informação, mantendo os usuários cientes das
mudanças no momento em que ocorrem.",Notificação,Coordenação,Percepção de contexto,Desenvolvimento distribuído de software,,,,,Português,ana p. chaves,UEM
Notificação Baseada em Contexto como Apoio à Gerência e Coordenação em Equipes de Software Distribuídas,Artigo Completo,2009,"O Desenvolvimento Distribuído de Software trouxe
diversas vantagens competitivas, entretanto, essas vantagens
são acompanhadas de novos desafios, especialmente quando se
trata das dificuldades de comunicação e, consequentemente, de
gerência e coordenação entre os indivíduos participantes do
trabalho colaborativo. Nesse sentido, técnicas de percepção e
gerenciamento de contexto tem sido utilizadas para oferecer
aos indivíduos informações que os tornem capazes de perceber
o contexto das ações que ocorrem no ambiente de trabalho.
Este artigo apresenta um gerenciador de notificações de
eventos, denominado DiSEN-Notifier, que utiliza informações
contextuais para enviar informações para os participantes do
trabalho colaborativo em um ambiente de desenvolvimento
distribuído de software. O DiSEN-Notifier utiliza notificações
baseadas em eventos e envia mensagens automaticamente, sem
exigir que os usuários as solicitem. Além disso, identifica, com
base no contexto, quem são os indivíduos interessados em uma
determinada informação, mantendo os usuários cientes das
mudanças no momento em que ocorrem.",Notificação,Coordenação,Percepção de contexto,Desenvolvimento distribuído de software,,,,,Português,elisa h. m. huzita,UEM
Notificação Baseada em Contexto como Apoio à Gerência e Coordenação em Equipes de Software Distribuídas,Artigo Completo,2009,"O Desenvolvimento Distribuído de Software trouxe
diversas vantagens competitivas, entretanto, essas vantagens
são acompanhadas de novos desafios, especialmente quando se
trata das dificuldades de comunicação e, consequentemente, de
gerência e coordenação entre os indivíduos participantes do
trabalho colaborativo. Nesse sentido, técnicas de percepção e
gerenciamento de contexto tem sido utilizadas para oferecer
aos indivíduos informações que os tornem capazes de perceber
o contexto das ações que ocorrem no ambiente de trabalho.
Este artigo apresenta um gerenciador de notificações de
eventos, denominado DiSEN-Notifier, que utiliza informações
contextuais para enviar informações para os participantes do
trabalho colaborativo em um ambiente de desenvolvimento
distribuído de software. O DiSEN-Notifier utiliza notificações
baseadas em eventos e envia mensagens automaticamente, sem
exigir que os usuários as solicitem. Além disso, identifica, com
base no contexto, quem são os indivíduos interessados em uma
determinada informação, mantendo os usuários cientes das
mudanças no momento em que ocorrem.",Notificação,Coordenação,Percepção de contexto,Desenvolvimento distribuído de software,,,,,Português,willian c. donega,UEM
Notificação Baseada em Contexto como Apoio à Gerência e Coordenação em Equipes de Software Distribuídas,Artigo Completo,2009,"O Desenvolvimento Distribuído de Software trouxe
diversas vantagens competitivas, entretanto, essas vantagens
são acompanhadas de novos desafios, especialmente quando se
trata das dificuldades de comunicação e, consequentemente, de
gerência e coordenação entre os indivíduos participantes do
trabalho colaborativo. Nesse sentido, técnicas de percepção e
gerenciamento de contexto tem sido utilizadas para oferecer
aos indivíduos informações que os tornem capazes de perceber
o contexto das ações que ocorrem no ambiente de trabalho.
Este artigo apresenta um gerenciador de notificações de
eventos, denominado DiSEN-Notifier, que utiliza informações
contextuais para enviar informações para os participantes do
trabalho colaborativo em um ambiente de desenvolvimento
distribuído de software. O DiSEN-Notifier utiliza notificações
baseadas em eventos e envia mensagens automaticamente, sem
exigir que os usuários as solicitem. Além disso, identifica, com
base no contexto, quem são os indivíduos interessados em uma
determinada informação, mantendo os usuários cientes das
mudanças no momento em que ocorrem.",Notificação,Coordenação,Percepção de contexto,Desenvolvimento distribuído de software,,,,,Português,vaninha vieira,UFBA
Incrementando a Colaboração em um Cenário Ubíquo,Artigo Completo,2009,"A colaboração entre pessoas tem como elemento
chave a comunicação. Mas para que haja esta interação, um
processo de busca por colaboradores é necessário, assim como a
determinação do canal de comunicação a ser utilizado pelos par-
ticipantes, e estes são os passos primordiais de uma colaboração.
Estas duas etapas podem ser incrementadas quando estão imbuí-
das em um cenário de computação ubíqua. Neste tipo de cenário,
novas possibilidades de colaboração são abertas e características
como a ciência do contexto podem incrementar a seleção de pares
e canais de comunicação. Contudo, soluções que tirem proveito
destas possibilidades ainda não foram completamente exploradas.
Este artigo apresenta o MaPS, um framework direcionado para
aplicações colaborativas que faz uso da ciência do contexto para
otimizar os passos iniciais de uma colaboração.",Colaboração,Seleção de pares,Ciência do contexto,,,,,,Português,cassia nino,Unisinos
Incrementando a Colaboração em um Cenário Ubíquo,Artigo Completo,2009,"A colaboração entre pessoas tem como elemento
chave a comunicação. Mas para que haja esta interação, um
processo de busca por colaboradores é necessário, assim como a
determinação do canal de comunicação a ser utilizado pelos par-
ticipantes, e estes são os passos primordiais de uma colaboração.
Estas duas etapas podem ser incrementadas quando estão imbuí-
das em um cenário de computação ubíqua. Neste tipo de cenário,
novas possibilidades de colaboração são abertas e características
como a ciência do contexto podem incrementar a seleção de pares
e canais de comunicação. Contudo, soluções que tirem proveito
destas possibilidades ainda não foram completamente exploradas.
Este artigo apresenta o MaPS, um framework direcionado para
aplicações colaborativas que faz uso da ciência do contexto para
otimizar os passos iniciais de uma colaboração.",Colaboração,Seleção de pares,Ciência do contexto,,,,,,Português,jorge barbosa,Unisinos
Incrementando a Colaboração em um Cenário Ubíquo,Artigo Completo,2009,"A colaboração entre pessoas tem como elemento
chave a comunicação. Mas para que haja esta interação, um
processo de busca por colaboradores é necessário, assim como a
determinação do canal de comunicação a ser utilizado pelos par-
ticipantes, e estes são os passos primordiais de uma colaboração.
Estas duas etapas podem ser incrementadas quando estão imbuí-
das em um cenário de computação ubíqua. Neste tipo de cenário,
novas possibilidades de colaboração são abertas e características
como a ciência do contexto podem incrementar a seleção de pares
e canais de comunicação. Contudo, soluções que tirem proveito
destas possibilidades ainda não foram completamente exploradas.
Este artigo apresenta o MaPS, um framework direcionado para
aplicações colaborativas que faz uso da ciência do contexto para
otimizar os passos iniciais de uma colaboração.",Colaboração,Seleção de pares,Ciência do contexto,,,,,,Português,sergio c. c. s. pinto,Unisinos
